correct_make_en,correct_energy_type_en,correct_model_en,correct_year_manuf,label,LocTime_utc,LocTime_epoch
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 12:04:32,1717243472000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 12:04:06,1717243446000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:03:32,1717243412000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 12:03:32,1717243412000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 12:03:06,1717243386000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:02:32,1717243352000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 12:02:32,1717243352000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 12:02:06,1717243326000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:01:32,1717243292000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 12:01:32,1717243292000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:01:06,1717243266000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 12:00:33,1717243233000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:00:33,1717243233000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 12:00:06,1717243206000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:59:33,1717243173000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:59:33,1717243173000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:59:06,1717243146000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:58:47,1717243127000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:58:47,1717243127000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:58:06,1717243086000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:57:47,1717243067000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:57:47,1717243067000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:57:06,1717243026000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:56:47,1717243007000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:56:47,1717243007000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:56:07,1717242967000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:55:48,1717242948000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:55:48,1717242948000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:55:07,1717242907000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:54:48,1717242888000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:54:48,1717242888000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:54:07,1717242847000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:53:48,1717242828000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:53:48,1717242828000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:53:16,1717242796000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:53:16,1717242796000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 11:53:07,1717242787000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:52:16,1717242736000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 11:52:16,1717242736000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 11:51:51,1717242711000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:25:34,1717237533615
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:25:34,1717237533615
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:25:32,1717237532414
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:25:31,1717237531138
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:25:29,1717237528675
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:25:29,1717237528675
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:24:40,1717237479755
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:24:40,1717237479755
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:24:32,1717237472268
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:23:40,1717237419886
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:23:40,1717237419886
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:23:33,1717237412615
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:22:40,1717237359723
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:22:40,1717237359723
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:22:32,1717237352008
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:21:41,1717237300798
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:21:41,1717237300798
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:21:32,1717237292307
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:20:40,1717237240478
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:20:40,1717237240478
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:20:32,1717237232499
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:19:41,1717237181069
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:19:41,1717237181069
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:19:33,1717237172670
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:18:41,1717237120998
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:18:41,1717237120998
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:18:33,1717237112893
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:17:42,1717237061785
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:17:42,1717237061785
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:17:33,1717237052616
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:16:41,1717237000880
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:16:41,1717237000880
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 10:16:33,1717236993078
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:15:42,1717236942003
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 10:15:42,1717236942003
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 10:15:02,1717236902286
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:54:27,1717228466599
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:53:28,1717228407942
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:53:28,1717228407942
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 07:53:27,1717228406797
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:53:22,1717228402000
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:53:22,1717228402000
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:53:15,1717228395004
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:53:03,1717228382691
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:53:03,1717228382691
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:52:22,1717228342043
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:52:22,1717228342043
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 07:52:17,1717228336974
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:51:22,1717228281684
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:51:22,1717228281684
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Vehicle Range Of Battery - 2229,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Time Remaining for Charge - 2291,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Charging Current - 232,2024-06-01 07:51:15,1717228275421
geely,EV,geometry c,2022,Electric Data - Battery Status Of Charge - 2334,2024-06-01 07:50:23,1717228223000
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:50:23,1717228223000
geely,EV,geometry c,2022,Electric Data - Charging DC Mode - 9629,2024-06-01 07:50:16,1717228215717
geely,EV,geometry c,2022,Electric Data - Charging AC Mode - 2227,2024-06-01 07:50:16,1717228215717
geely,EV,geometry c,2022,Electric Data - Ready Switch Open - 2015,2024-06-01 07:50:16,1717228215717
geely,EV,geometry c,2022,Electric Data - Charging Voltage - 7C,2024-06-01 07:50:16,1717228215717
